실거래가,감정가,낙찰가,감정가_log,건물면적_log,실거래가_log,최저가율,낙찰가율,실거래가율,저평가율,낙찰률,유찰횟수_adj,월실거래건수,실거래상대지수_local,실거래상대지수_global,건물나이,층_high,층_low,층_mid,면적_대형,면적_소형,면적_중형,면적_초대형,구클_0,구클_1,구클_2,구클_3,구클_4
34500,51400,28750,10.84741291,3.865560131,10.44874359,51.2,55.93385214,67.12062257,16.66666667,55.93385214,3,151,75.8,83.9,5,0,0,1,0,1,0,0,0,0,0,1,0
32595,46400,27450,10.74507629,3.80999028,10.39194486,51.2,59.15948276,70.24784483,15.78462954,59.15948276,3,151,75.8,83.9,5,0,0,1,0,1,0,0,0,0,0,1,0
35696,50300,28780,10.82578024,3.898937766,10.48282193,51.2,57.2166998,70.96620278,19.37471986,57.2166998,3,151,75.8,83.9,5,0,1,0,0,1,0,0,0,0,0,1,0
249500,242000,263000,12.39669714,4.922459603,12.4272182,100,108.677686,103.0991736,-5.410821643,108.677686,0,349,114.8,193.9,44,0,1,0,0,0,0,1,0,1,0,0,0
270000,216000,236111.1,12.28303832,4.452019006,12.50618094,100,109.3106944,125,12.55144444,109.3106944,0,349,114.8,193.9,17,1,0,0,1,0,0,0,0,1,0,0,0
79000,71400,71689.7999,11.17606715,3.845241972,11.27721579,100,100.4058822,110.6442577,9.253417848,100.4058822,0,349,114.8,193.9,37,0,0,1,0,1,0,0,0,1,0,0,0
110200,150000,130717,11.91839724,4.62950371,11.61006125,80,87.14466667,73.46666667,-18.61796733,87.14466667,1,349,114.8,193.9,7,0,1,0,1,0,0,0,0,1,0,0,0
151000,130000,134592.9001,11.77529742,4.454027478,11.92504174,80,103.5330001,116.1538462,10.86562907,103.5330001,1,349,114.8,193.9,9,0,1,0,1,0,0,0,0,1,0,0,0
148000,142300,122000,11.86569981,4.750308952,11.90497431,80,85.73436402,104.0056219,17.56756757,85.73436402,1,238,101.1,132.2,25,0,0,1,1,0,0,0,0,1,0,0,0
157000,164900,139999.9,12.01310057,4.702750514,11.96400745,80,84.89987871,95.20921771,10.82808917,84.89987871,1,349,114.8,193.9,39,0,0,1,1,0,0,0,0,1,0,0,0
114000,122000,100320,11.71178452,3.979868552,11.6439625,64,82.2295082,93.44262295,12,82.2295082,2,349,114.8,193.9,37,0,0,1,0,1,0,0,0,1,0,0,0
70000,91600,77888.8,11.42519747,4.452927684,11.15626481,80,85.03144105,76.41921397,-11.26971429,85.03144105,1,205,110.6,113.9,22,0,0,1,1,0,0,0,0,0,0,1,0
85500,86800,77389,11.37137342,4.453839028,11.35628335,80,89.1578341,98.50230415,9.486549708,89.1578341,1,252,107.5,140,12,0,0,1,1,0,0,0,0,0,0,1,0
350000,303000,311400,12.62149138,4.44962687,12.76569129,80,102.7722772,115.5115512,11.02857143,102.7722772,1,290,124.1,161.1,31,1,0,0,1,0,0,0,0,1,0,0,0
164500,171000,154377.7,12.04942468,4.423048609,12.01067193,80,90.27935673,96.19883041,6.15337386,90.27935673,1,199,114.5,110.6,34,0,0,1,0,0,1,0,0,0,1,0,0
112000,114000,92200,11.6439625,4.453963502,11.62626308,80,80.87719298,98.24561404,17.67857143,80.87719298,1,199,99.7,110.6,22,0,1,0,1,0,0,0,0,0,0,1,0
76000,72300,72388.8,11.18859324,3.921973336,11.23850178,80,100.1228216,105.1175657,4.751578947,100.1228216,1,229,100,127.2,33,0,0,1,0,1,0,0,0,0,0,1,0
160000,171000,165100,12.04942468,4.734003058,11.98293534,80,96.5497076,93.56725146,-3.1875,96.5497076,1,290,124.1,161.1,18,0,0,1,1,0,0,0,0,1,0,0,0
28600,27300,22750,10.21467861,3.439776864,10.26119696,80,83.33333333,104.7619048,20.45454545,83.33333333,1,229,100,127.2,9,0,0,1,0,1,0,0,0,0,0,1,0
64000,65600,60899.9,11.09134622,4.453882072,11.06665399,64,92.83521341,97.56097561,4.84390625,92.83521341,2,180,104.4,100,29,1,0,0,1,0,0,0,0,0,0,1,0
79000,100400,80499,11.51692745,4.904311352,11.27721579,51.2,80.17828685,78.68525896,-1.897468354,80.17828685,3,176,112.8,97.8,32,0,0,1,1,0,0,0,1,0,0,0,0
945000,785000,936900.0999,13.57344027,5.337034588,13.75894126,100,119.3503312,120.3821656,0.857132286,119.3503312,0,68,87.7,37.8,6,0,0,1,0,0,0,1,0,0,1,0,0
139000,140000,117210,11.84940484,4.107305209,11.84223641,64,83.72142857,99.28571429,15.67625899,83.72142857,2,199,99.7,110.6,7,0,1,0,0,0,1,0,0,0,0,1,0
104500,97300,88999.9999,11.48556455,3.965942847,11.55695192,80,91.46968129,107.3997945,14.83253598,91.46968129,1,349,114.8,193.9,12,0,0,1,0,1,0,0,0,1,0,0,0
157000,167000,154777,12.02575508,4.44335689,11.96400745,80,92.68083832,94.01197605,1.415923567,92.68083832,1,238,101.1,132.2,11,1,0,0,1,0,0,0,0,1,0,0,0
130000,134000,121888.99,11.80560254,4.453300237,11.77529742,80,90.96193284,97.01492537,6.239238462,90.96193284,1,249,83.3,138.3,39,0,0,1,1,0,0,0,0,1,0,0,0
223000,242000,192200,12.39669714,4.453183829,12.31493153,64,79.4214876,92.14876033,13.81165919,79.4214876,2,349,114.8,193.9,17,1,0,0,1,0,0,0,0,1,0,0,0
14000,12200,13800,9.409273195,2.588515632,9.546884035,100,113.1147541,114.7540984,1.428571429,113.1147541,0,67,122,37.2,11,0,0,1,0,1,0,0,1,0,0,0,0
54000,61800,51119.9999,11.03167482,4.448984103,10.89675784,80,82.71844644,87.37864078,5.333333519,82.71844644,1,315,109.8,175,30,0,0,1,1,0,0,0,0,0,0,1,0
54500,52000,42999.9999,10.85901823,4.452718063,10.90597433,64,82.6923075,104.8076923,21.10091761,82.6923075,2,144,123.5,80,33,0,1,0,1,0,0,0,1,0,0,0,0
69000,65200,59321.2345,11.08523009,4.453416631,11.14187628,80,90.9834885,105.8282209,14.02719638,90.9834885,1,65,82.2,36.1,21,0,0,1,1,0,0,0,1,0,0,0,0
89500,70600,71501,11.16479959,4.453998398,11.40200508,80,101.276204,126.7705382,20.11061453,101.276204,1,315,109.8,175,23,0,1,0,1,0,0,0,0,0,0,1,0
57000,56000,51520,10.93312483,4.110545942,10.95082409,80,92,101.7857143,9.614035088,92,1,65,82.2,36.1,21,0,1,0,0,0,1,0,1,0,0,0,0
66500,75200,61234.56,11.22791981,4.453521374,11.10497226,80,81.42893617,88.43085106,7.917954887,81.42893617,1,315,109.8,175,21,0,0,1,1,0,0,0,0,0,0,1,0
97000,93400,81489.9802,11.44465733,4.751259892,11.48247657,80,87.24837281,103.8543897,15.98971113,87.24837281,1,264,113.4,146.7,20,0,0,1,1,0,0,0,0,0,0,1,0
105000,94400,87000,11.45530695,4.453998398,11.56172515,80,92.16101695,111.2288136,17.14285714,92.16101695,1,264,113.4,146.7,6,0,1,0,1,0,0,0,0,0,0,1,0
28000,35700,25230,10.48293398,3.703768067,10.2399955,51.2,70.67226891,78.43137255,9.892857143,70.67226891,3,315,109.8,175,28,0,1,0,0,1,0,0,0,0,0,1,0
41300,44600,31311,10.70551156,4.094511215,10.62864199,64,70.20403587,92.60089686,24.18644068,70.20403587,2,134,118.6,74.4,29,0,1,0,0,0,1,0,1,0,0,0,0
44500,46000,35520,10.73641841,3.744787086,10.70326694,64,77.2173913,96.73913043,20.17977528,77.2173913,2,315,109.8,175,37,0,1,0,0,1,0,0,0,0,0,1,0
48200,57000,41032.1111,10.95082409,3.93064847,10.78313505,64,71.98615982,84.56140351,14.8711388,71.98615982,2,315,109.8,175,37,1,0,0,0,1,0,0,0,0,0,1,0
50000,68000,57112.26,11.12727769,4.453533011,10.81979828,51.2,83.98861765,73.52941176,-14.22452,83.98861765,3,134,118.6,74.4,18,0,0,1,1,0,0,0,1,0,0,0,0
97000,89000,69500,11.39640288,4.833579847,11.48247657,64,78.08988764,108.988764,28.35051546,78.08988764,2,144,123.5,80,22,1,0,0,1,0,0,0,1,0,0,0,0
41000,50800,39388,10.83567132,3.64961874,10.62135174,64,77.53543307,80.70866142,3.931707317,77.53543307,2,315,109.8,175,37,0,0,1,0,1,0,0,0,0,0,1,0
89500,100000,81378.9,11.51293546,4.749183946,11.40200508,64,81.3789,89.5,9.073854749,81.3789,2,315,109.8,175,26,0,0,1,1,0,0,0,0,0,0,1,0
131000,129000,93550.07,11.76757544,4.853747539,11.78296024,64,72.51943411,101.5503876,28.58773282,72.51943411,2,315,109.8,175,37,0,1,0,1,0,0,0,0,0,0,1,0
142800,152000,121600,11.93164238,4.911772143,11.86920733,64,80,93.94736842,14.84593838,80,2,229,100,127.2,32,0,0,1,1,0,0,0,0,0,0,1,0
27700,30400,24328.9999,10.32223078,3.421979921,10.22922379,80,80.02960493,91.11842105,12.16967545,80.02960493,1,67,122,37.2,6,0,0,1,0,1,0,0,1,0,0,0,0
79000,101000,66660,11.5228857,4.850310035,11.27721579,51.2,66,78.21782178,15.62025316,66,3,315,109.8,175,26,0,1,0,1,0,0,0,0,0,0,1,0
102000,102500,92678,11.53762783,4.75350398,11.5327379,80,90.41756098,99.51219512,9.139215686,90.41756098,1,114,92.2,63.3,25,1,0,0,1,0,0,0,1,0,0,0,0
131000,112500,103333.3,11.63071739,3.921973336,11.78296024,80,91.85182222,116.4444444,21.11961832,91.85182222,1,290,124.1,161.1,32,0,1,0,0,1,0,0,0,1,0,0,0
115000,126000,108360,11.74404512,4.446408894,11.6526961,80,86,91.26984127,5.773913043,86,1,199,99.7,110.6,31,1,0,0,1,0,0,0,0,0,0,1,0
103000,85300,85438.999,11.35394146,4.11038194,11.54249398,100,100.1629531,120.7502931,17.04951553,100.1629531,0,180,104.4,100,13,0,0,1,0,0,1,0,0,0,0,1,0
50700,43200,43821,10.67361892,4.453183829,10.83370091,100,101.4375,117.3611111,13.56804734,101.4375,0,151,75.8,83.9,27,0,0,1,1,0,0,0,0,0,0,1,0
10500,12100,11230,9.401043373,2.671386217,9.25922577,80,92.80991736,86.7768595,-6.952380952,92.80991736,1,199,99.7,110.6,11,0,0,1,0,1,0,0,0,0,0,1,0
25000,20400,16320.1,9.923339198,2.732417558,10.1266711,80,80.0004902,122.5490196,34.7196,80.0004902,0,53,82.9,29.4,5,0,0,1,0,1,0,0,0,0,0,0,1
49800,60000,48000,11.00211651,4.384648195,10.81579034,80,80,83,3.614457831,80,1,229,100,127.2,24,0,1,0,0,0,1,0,0,0,0,1,0
202000,179000,174110,12.09514667,4.213607983,12.21602793,80,97.26815642,112.849162,13.80693069,97.26815642,1,151,75.8,83.9,39,0,1,0,0,0,1,0,0,0,0,1,0
79000,75200,73151.1111,11.22791981,4.446994751,11.27721579,80,97.2754137,105.0531915,7.403656835,97.2754137,1,176,112.8,97.8,14,0,1,0,1,0,0,0,1,0,0,0,0
145000,130400,126532.1,11.7783696,4.86182588,11.88449592,80,97.03381902,111.196319,12.73648276,97.03381902,1,255,129.8,141.7,29,0,0,1,1,0,0,0,0,1,0,0,0
72700,64900,66050,11.08061831,4.263102323,11.19411042,100,101.7719569,112.01849,9.147180193,101.7719569,0,203,99.1,112.8,28,0,0,1,0,0,1,0,0,0,0,1,0
48000,57500,46000,10.95955762,4.090503863,10.77897712,80,80,83.47826087,4.166666667,80,1,180,104.4,100,29,0,0,1,0,1,0,0,0,0,0,1,0
305000,289000,227110,12.57418543,4.929931257,12.62807033,64,78.58477509,105.5363322,25.53770492,78.58477509,2,68,87.7,37.8,23,0,1,0,0,0,0,1,0,0,1,0,0
68500,70300,63870,11.1605413,4.425205849,11.13460362,80,90.85348506,97.43954481,6.759124088,90.85348506,1,229,100,127.2,19,0,0,1,0,0,1,0,0,0,0,1,0
71000,70000,59999,11.15626481,4.100823528,11.17044924,80,85.71285714,101.4285714,15.4943662,85.71285714,1,144,123.5,80,37,0,1,0,0,0,1,0,1,0,0,0,0
96000,82000,80581.4,11.31448672,4.454114711,11.47211389,80,98.27,117.0731707,16.06104167,98.27,1,264,113.4,146.7,21,0,0,1,1,0,0,0,0,0,0,1,0
60200,72500,50201.6126,11.19135563,4.45423101,11.00544424,64,69.24360359,83.03448276,16.60861694,69.24360359,2,264,113.4,146.7,17,0,1,0,1,0,0,0,0,0,0,1,0
45500,63600,43800,11.06038447,4.105449342,10.72548958,64,68.86792453,71.5408805,3.736263736,68.86792453,2,315,109.8,175,36,0,0,1,0,0,1,0,0,0,0,1,0
100000,120000,88888.8,11.69525536,4.788933203,11.51293546,64,74.074,83.33333333,11.1112,74.074,2,144,123.5,80,21,1,0,0,1,0,0,0,1,0,0,0,0
82000,85000,72999.9,11.3504183,4.452485098,11.31448672,80,85.88223529,96.47058824,10.97573171,85.88223529,1,264,113.4,146.7,16,0,1,0,1,0,0,0,0,0,0,1,0
66900,78500,69510,11.27086664,4.454114711,11.11096919,80,88.5477707,85.22292994,-3.901345291,88.5477707,1,264,113.4,146.7,17,0,0,1,1,0,0,0,0,0,0,1,0
59000,102100,78999.9999,11.5337178,4.707275409,10.98530967,64,77.37512233,57.78648384,-33.89830492,77.37512233,2,264,113.4,146.7,17,0,1,0,1,0,0,0,0,0,0,1,0
92000,93200,83175.05,11.44251373,5.032070575,11.42955473,80,89.24361588,98.71244635,9.592336957,89.24361588,1,264,113.4,146.7,27,0,0,1,0,0,0,1,0,0,0,1,0
225000,160000,183524.1,11.98293534,4.110217911,12.32386013,100,114.7025625,140.625,18.43373333,114.7025625,0,349,114.8,193.9,17,0,1,0,0,0,1,0,0,1,0,0,0
192500,199000,167899.9,12.20106513,4.453183829,12.16785663,64,84.37180905,96.73366834,12.77927273,84.37180905,2,238,101.1,132.2,7,1,0,0,1,0,0,0,0,1,0,0,0
67000,93000,65100,11.44036552,4.453765732,11.11246282,64,70,72.04301075,2.835820896,70,2,238,101.1,132.2,18,0,0,1,1,0,0,0,0,1,0,0,0
125000,115000,106200,11.6526961,4.75272775,11.73607702,80,92.34782609,108.6956522,15.04,92.34782609,1,53,82.9,29.4,17,0,0,1,1,0,0,0,0,0,0,0,1
400000,368000,357850,12.81584093,4.684997486,12.89922233,80,97.24184783,108.6956522,10.5375,97.24184783,1,199,114.5,110.6,47,0,0,1,1,0,0,0,0,0,1,0,0
269500,238000,238211.2123,12.38003015,4.910520256,12.50432738,80,100.0887447,113.2352941,11.60993978,100.0887447,1,290,124.1,161.1,32,0,0,1,1,0,0,0,0,1,0,0,0
165000,141900,129000,11.86288491,4.912581354,12.01370681,80,90.90909091,116.2790698,21.81818182,90.90909091,1,264,113.4,146.7,15,1,0,0,1,0,0,0,0,0,0,1,0
51500,47300,40545,10.76428672,4.454114711,10.8493565,80,85.71881607,108.8794926,21.27184466,85.71881607,1,144,123.5,80,36,0,1,0,1,0,0,0,1,0,0,0,0
103300,93000,96210,11.44036552,4.776936229,11.54540234,80,103.4516129,111.0752688,6.863504356,103.4516129,1,205,110.6,113.9,19,1,0,0,1,0,0,0,0,0,0,1,0
62900,62200,53751,11.03812636,3.93084476,11.04931734,80,86.41639871,101.1254019,14.54531002,86.41639871,1,151,75.8,83.9,26,0,1,0,0,1,0,0,0,0,0,1,0
90000,84000,78300,11.33858398,4.446057214,11.40757606,80,93.21428571,107.1428571,13,93.21428571,1,65,82.2,36.1,15,0,0,1,1,0,0,0,1,0,0,0,0
98000,94800,86532,11.45953524,4.452834525,11.49273296,80,91.27848101,103.3755274,11.70204082,91.27848101,1,264,113.4,146.7,8,0,0,1,1,0,0,0,0,0,0,1,0
100000,98300,95200,11.49578948,4.788933203,11.51293546,80,96.84638861,101.7293998,4.8,96.84638861,1,144,123.5,80,21,1,0,0,1,0,0,0,1,0,0,0,0
67500,70300,66340,11.1605413,4.449685283,11.11989769,80,94.36699858,96.0170697,1.718518519,94.36699858,1,264,113.4,146.7,17,1,0,0,1,0,0,0,0,0,0,1,0
99465,102000,81782,11.5327379,4.745627539,11.50757116,80,80.17843137,97.51470588,17.7781129,80.17843137,1,264,113.4,146.7,16,0,1,0,1,0,0,0,0,0,0,1,0
57250,53000,50300.0009,10.87806606,4.103964806,10.95520039,80,94.90566208,108.0188679,12.13973642,94.90566208,1,264,113.4,146.7,27,0,0,1,0,0,1,0,0,0,0,1,0
77000,72500,67171.9,11.19135563,4.110217911,11.25157369,80,92.65089655,106.2068966,12.76376623,92.65089655,1,65,82.2,36.1,19,0,0,1,0,0,1,0,1,0,0,0,0
46000,58500,42111,10.97679913,4.453591197,10.73641841,64,71.98461538,78.63247863,8.454347826,71.98461538,2,144,123.5,80,32,0,1,0,1,0,0,0,1,0,0,0,0
260000,210000,223999.99,12.25486757,4.452950973,12.46844076,100,106.6666619,123.8095238,13.84615769,106.6666619,0,349,114.8,193.9,17,1,0,0,1,0,0,0,0,1,0,0,0
186500,162100,162337.7,11.99597488,4.450911167,12.13619188,100,100.1466379,115.0524368,12.95565684,100.1466379,0,349,114.8,193.9,37,0,0,1,1,0,0,0,0,1,0,0,0
115000,114000,95200,11.6439625,4.453765732,11.6526961,80,83.50877193,100.877193,17.2173913,83.50877193,1,349,114.8,193.9,15,0,1,0,1,0,0,0,0,1,0,0,0
95000,98100,82100,11.49375284,4.451202823,11.4616427,80,83.69011213,96.83995923,13.57894737,83.69011213,1,249,83.3,138.3,23,0,1,0,1,0,0,0,0,1,0,0,0
70500,74600,61765,11.21990919,4.414372811,11.16338217,80,82.79490617,94.50402145,12.39007092,82.79490617,1,249,83.3,138.3,36,0,1,0,0,0,1,0,0,1,0,0,0
105000,85500,87279.9,11.35628335,4.453882072,11.56172515,80,102.0817544,122.8070175,16.87628571,102.0817544,1,238,101.1,132.2,30,0,1,0,1,0,0,0,0,1,0,0,0
166000,166500,141665,12.02275659,4.45213555,12.01974909,80,85.08408408,99.6996997,14.65963855,85.08408408,1,77,72.3,42.8,25,0,0,1,1,0,0,0,0,0,1,0,0
141000,184000,156300,12.12269647,4.696762554,11.85652226,80,84.94565217,76.63043478,-10.85106383,84.94565217,1,349,114.8,193.9,10,0,0,1,1,0,0,0,0,1,0,0,0
47000,41000,41500,10.62135174,4.102478062,10.75792416,100,101.2195122,114.6341463,11.70212766,101.2195122,0,246,107.5,142.5,34,0,0,1,0,0,1,0,0,0,0,1,0
98000,100000,83579.9,11.51293546,4.452485098,11.49273296,80,83.5799,98,14.71438776,83.5799,1,246,107.5,142.5,20,0,1,0,1,0,0,0,0,0,0,1,0
15000,17500,14235.7,9.770013301,3.058707073,9.615872145,80,81.34685714,85.71428571,5.095333333,81.34685714,1,246,107.5,142.5,9,0,0,1,0,1,0,0,0,0,0,1,0
119000,123500,102889.63,11.72400453,4.451576018,11.68688718,64,83.3114413,96.3562753,13.53812605,83.3114413,2,196,83.6,113.5,11,0,1,0,1,0,0,0,0,0,0,1,0
74500,75300,61822,11.22924869,4.103799721,11.21856783,64,82.10092961,98.937583,17.01744966,82.10092961,2,208,112.3,120.5,26,1,0,0,0,0,1,0,0,0,0,1,0
115000,113000,95220,11.63515195,4.453765732,11.6526961,80,84.26548673,101.7699115,17.2,84.26548673,1,209,120.2,121.1,12,0,0,1,1,0,0,0,0,0,1,0,0
200000,245000,187500,12.40901757,5.194511198,12.20607765,64,76.53061224,81.63265306,6.25,76.53061224,2,209,120.2,121.1,24,0,1,0,0,0,0,1,0,0,1,0,0
41700,41800,38975.5,10.64067554,4.076350299,10.63828039,80,93.24282297,99.76076555,6.533573141,93.24282297,1,129,110.6,74.7,26,0,0,1,0,1,0,0,1,0,0,0,0
36750,40000,33100,10.59665973,3.703768067,10.51192072,80,82.75,91.875,9.931972789,82.75,1,299,104.2,173.2,31,0,0,1,0,1,0,0,0,0,0,1,0
94331,116000,86100,11.66135409,5.366303064,11.45457575,51.2,74.22413793,81.31982759,8.725657525,74.22413793,3,28,84.4,16.2,16,0,1,0,0,0,0,1,1,0,0,0,0
94000,99000,82169.999,11.50288523,4.453882072,11.4510607,80,82.99999899,94.94949495,12.58510745,82.99999899,1,156,78.3,90.4,25,0,0,1,1,0,0,0,0,0,0,1,0
65500,66100,59388,11.09893915,4.453649378,11.08982069,80,89.84568835,99.09228442,9.33129771,89.84568835,1,127,112.4,73.6,19,0,0,1,1,0,0,0,1,0,0,0,0
53000,50400,43865,10.8277663,4.100989105,10.87806606,80,87.03373016,105.1587302,17.23584906,87.03373016,1,217,93.2,125.7,22,0,1,0,0,0,1,0,0,0,0,1,0
82000,84000,85666,11.33858398,4.452485098,11.31448672,80,101.9833333,97.61904762,-4.470731707,101.9833333,1,217,93.2,125.7,16,0,0,1,1,0,0,0,0,0,0,1,0
29000,35000,28365.2555,10.46313191,3.33220451,10.27508559,80,81.04358714,82.85714286,2.188774138,81.04358714,1,299,104.2,173.2,37,0,0,1,0,1,0,0,0,0,0,1,0
59000,56000,51099.999,10.93312483,4.100989105,10.98530967,80,91.24999821,105.3571429,13.3898322,91.24999821,1,299,104.2,173.2,26,0,0,1,0,0,1,0,0,0,0,1,0
89500,110000,89100,11.60824474,4.751259892,11.40200508,80,81,81.36363636,0.446927374,81,1,156,78.3,90.4,14,0,0,1,1,0,0,0,0,0,0,1,0
44800,50000,40661,10.81979828,3.711618941,10.70998574,80,81.322,89.6,9.238839286,81.322,1,299,104.2,173.2,36,0,0,1,0,1,0,0,0,0,0,1,0
52800,39300,37099,10.57900524,4.44746319,10.87428541,80,94.39949109,134.351145,29.73674242,94.39949109,1,208,112.3,120.5,31,0,0,1,1,0,0,0,0,0,0,1,0
143500,136000,120005,11.82041752,4.450736133,11.87409728,80,88.23897059,105.5147059,16.3728223,88.23897059,1,317,104.3,183.6,28,0,1,0,1,0,0,0,0,1,0,0,0
250000,249000,204210.02,12.42521219,4.74074948,12.4292202,80,82.01205622,100.4016064,18.315992,82.01205622,1,231,98.1,133.8,13,0,0,1,1,0,0,0,0,1,0,0,0
88800,80800,64700,11.29974462,4.447111881,11.39415319,80,80.07425743,109.9009901,27.13963964,80.07425743,1,208,112.3,120.5,30,0,1,0,1,0,0,0,0,0,0,1,0
237000,262000,158201,12.4761036,4.44542388,12.37581964,51.2,60.38206107,90.45801527,33.24852321,60.38206107,3,234,100.1,135.5,17,0,0,1,1,0,0,0,0,1,0,0,0
69000,81900,70111,11.31326648,4.444649259,11.14187628,64,85.60561661,84.24908425,-1.610144928,85.60561661,2,122,98.7,70.7,21,0,1,0,1,0,0,0,1,0,0,0,0
158000,139000,133417,11.84223641,4.451669295,11.97035664,64,95.98345324,113.6690647,15.55886076,95.98345324,2,222,113,128.6,26,0,0,1,1,0,0,0,0,1,0,0,0
99000,124500,97123.54,11.73206903,4.107096246,11.50288523,64,78.0108755,79.51807229,1.895414141,78.0108755,2,234,100.1,135.5,22,0,0,1,0,0,1,0,0,1,0,0,0
83000,83300,77499.9,11.33021583,4.453649378,11.32660793,80,93.03709484,99.63985594,6.626626506,93.03709484,1,222,113,128.6,25,1,0,0,1,0,0,0,0,1,0,0,0
85000,75800,66615.3,11.23586676,4.450852826,11.3504183,80,87.88298153,112.1372032,21.62905882,87.88298153,1,222,113,128.6,22,0,1,0,1,0,0,0,0,1,0,0,0
392500,351000,233199.99,12.76854435,4.907272781,12.88029436,64,66.43874359,111.8233618,40.58598981,66.43874359,2,209,120.2,121.1,7,1,0,0,1,0,0,0,0,0,1,0,0
48000,52000,43289.9,10.85901823,4.098502572,10.77897712,64,83.24980769,92.30769231,9.812708333,83.24980769,2,198,126.9,114.7,28,0,1,0,0,0,1,0,1,0,0,0,0
20500,20000,18700,9.903537551,3.38065448,9.928228944,64,93.5,102.5,8.780487805,93.5,2,246,107.5,142.5,9,0,0,1,0,1,0,0,0,0,0,1,0
48400,56700,43900,10.94554713,4.101981989,10.78727575,64,77.42504409,85.36155203,9.297520661,77.42504409,2,156,78.3,90.4,20,0,1,0,0,0,1,0,0,0,0,1,0
53000,61500,46959.9999,11.02680871,4.433788569,10.87806606,64,76.35772341,86.17886179,11.3962266,76.35772341,2,156,78.3,90.4,11,0,1,0,0,0,1,0,0,0,0,1,0
95000,103000,85850,11.54249398,4.454114711,11.4616427,64,83.34951456,92.23300971,9.631578947,83.34951456,2,198,126.9,114.7,7,0,1,0,1,0,0,0,1,0,0,0,0
258000,198000,206400,12.19602736,4.452368596,12.46071874,100,104.2424242,130.3030303,20,104.2424242,0,317,104.3,183.6,18,0,1,0,1,0,0,0,0,1,0,0,0
118000,130000,107880,11.77529742,4.431054866,11.67844838,80,82.98461538,90.76923077,8.576271186,82.98461538,1,317,104.3,183.6,30,0,0,1,0,0,1,0,0,1,0,0,0
10500,14700,7526.4,9.595670798,2.671386217,9.25922577,51.2,51.2,71.42857143,28.32,51.2,3,191,95.7,110.6,11,0,0,1,0,1,0,0,0,0,0,1,0
66000,71500,58110,11.17746671,4.453882072,11.09742517,80,81.27272727,92.30769231,11.95454545,81.27272727,1,122,98.7,70.7,17,1,0,0,1,0,0,0,1,0,0,0,0
160000,155000,124500,11.95118685,4.453416631,11.98293534,80,80.32258065,103.2258065,22.1875,80.32258065,1,209,120.2,121.1,20,1,0,0,1,0,0,0,0,0,1,0,0
355000,349000,331110,12.76283007,4.928991305,12.77987589,80,94.8739255,101.7191977,6.729577465,94.8739255,1,234,100.1,135.5,23,1,0,0,0,0,0,1,0,1,0,0,0
299958,281000,267310.09,12.54611351,4.837630204,12.61140108,80,95.12814591,106.7466192,10.88416045,95.12814591,1,234,100.1,135.5,41,0,0,1,1,0,0,0,0,1,0,0,0
59000,56900,48082.6313,10.94906819,3.540379446,10.98530967,64,84.50374569,103.6906854,18.50401475,84.50374569,2,234,100.1,135.5,23,0,1,0,0,1,0,0,0,1,0,0,0
125000,105000,97288.8,11.56172515,4.778265983,11.73607702,64,92.656,119.047619,22.16896,92.656,2,222,113,128.6,21,0,1,0,1,0,0,0,0,1,0,0,0
44400,38600,38999.9,10.56103346,3.753027274,10.70101727,100,101.0360104,115.0259067,12.16238739,101.0360104,0,222,113,128.6,55,0,1,0,0,1,0,0,0,1,0,0,0
58800,63000,63360,11.05090588,4.096063085,10.98191414,64,100.5714286,93.33333333,-7.755102041,100.5714286,2,135,78.3,78.2,7,1,0,0,0,0,1,0,0,0,0,1,0
75000,70400,65472,11.16196275,4.10478982,11.22525673,64,93,106.5340909,12.704,93,2,198,126.9,114.7,14,0,0,1,0,0,1,0,1,0,0,0,0
94500,103400,88400,11.54636991,4.453067408,11.4563657,64,85.49323017,91.3926499,6.455026455,85.49323017,2,222,113,128.6,27,0,0,1,1,0,0,0,0,1,0,0,0
118500,106900,106272,11.57965845,4.453183829,11.68267668,64,99.41253508,110.8512629,10.31898734,99.41253508,2,135,78.3,78.2,7,1,0,0,1,0,0,0,0,0,0,1,0
76800,67500,59799.9,11.11989769,4.106768728,11.24897294,64,88.59244444,113.7777778,22.13554688,88.59244444,2,135,78.3,78.2,4,0,0,1,0,0,1,0,0,0,0,1,0
56000,72000,69100.3023,11.18443529,4.04041622,10.93312483,64,95.97264208,77.77777778,-23.39339696,95.97264208,2,222,113,128.6,20,0,0,1,0,1,0,0,0,1,0,0,0
118200,129000,114800,11.76757544,4.454114711,11.68014184,64,88.99224806,91.62790698,2.876480541,88.99224806,2,79,101.8,45.8,24,1,0,0,1,0,0,0,0,0,1,0,0
164000,152000,138000,11.93164238,4.450619426,12.0076278,64,90.78947368,107.8947368,15.85365854,90.78947368,2,79,101.8,45.8,10,1,0,0,1,0,0,0,0,0,1,0,0
165000,159000,149157.8,11.97666577,4.452941658,12.01370681,80,93.80993711,103.7735849,9.601333333,93.80993711,1,28,84.4,16.2,6,1,0,0,1,0,0,0,1,0,0,0,0
67000,78800,69888.8888,11.27468097,3.92316075,11.11246282,80,88.69148325,85.02538071,-4.311774328,88.69148325,1,246,107.5,142.5,33,0,0,1,0,1,0,0,0,0,0,1,0
